ID_PESS,ZONA_D
2681245101,268
2681260101,268
2681260102,277
2681260102,268
2681277101,303
2681277101,268
2681288101,271
2681288101,268
2681292101,64
2681292101,268
2681292101,61
2681296101,83
2681296101,3
2681296101,72
2681296101,268
2681303101,269
2681303101,268
2681322101,57
2681322101,268
2681336101,64
2681336101,268
2681336102,64
2681336102,268
2681353101,277
2681353101,268
2681353102,277
2681353102,268
2681353103,0
2681353104,0
2681356101,70
2681356101,268
2681373101,272
2681373101,268
2681420101,268
2681435101,0
2681435102,0
2681442101,4
2681442101,74
2681442101,24
2681442101,268
2681442102,0
2681451101,43
2681451101,268
2681467101,73
2681467101,268
2681478101,0
2681478102,0
2681524101,73
2681524101,268
2681524102,268
2681524103,268
2681524104,268
2681551101,269
2681551101,72
2681551101,70
2681551101,268
2681552101,269
2681552101,268
2681552102,269
2681552102,268
2681552102,301
2681552103,269
2681552103,268
2681552103,301
2681552104,269
2681552104,268
2681568101,7
2681568101,268
2681568102,269
2681568102,268
2681568103,273
2681568103,268
2681568104,273
2681568104,268
2681581101,71
2681581101,68
2681581101,268
2681581102,73
2681581102,268
2681581103,71
2681581103,268
2681581104,71
2681581104,268
2681596101,270
2681596101,268
2681596102,72
2681596102,268
2681596103,0
2681598101,327
2681598101,304
2681598101,268
2681598102,0
2681598103,327
2681598103,268
2681598104,327
2681598104,268
2681626101,302
2681626101,268
2681626102,318
2681626102,268
2681626103,268
2681626104,32
2681626104,268
2681626104,270
2681628101,7
2681628101,319
2681628101,268
2681628102,64
2681628102,268
2681628102,273
2681659101,70
2681659101,268
2681659101,319
2681659102,324
2681659102,268
2681659103,73
2681659103,268
2681659104,0
2681674101,0
2681674102,0
2681674103,69
2681674103,65
2681674103,268
2681700101,49
2681700101,268
2681700102,302
2681700102,268
2681700103,268
2682232101,73
2682232101,71
2682232101,268
2682974101,0
2682974102,60
2682974102,268
2682974103,272
2682974103,268
2682974104,272
2682974104,268
2690006101,29
2690006101,57
2690006101,269
2690006102,254
2690006102,269
2690006103,49
2690006103,269
2690006104,316
2690006104,269
2690010101,269
2690010102,269
2690011101,269
2690011102,445
2690011102,269
2690011103,269
2690012101,269
2690013101,300
2690013101,269
2690013102,81
2690013102,269
2690016101,269
2690016102,269
2690017101,269
2690017102,269
2690018101,0
2690018102,29
2690018102,269
2690020101,0
2690020102,271
2690020102,219
2690021101,155
2690021101,269
2690021102,155
2690021102,269
2690022101,269
2690022102,71
2690022102,73
2690022102,269
2690023101,249
2690023101,269
2690023102,249
2690023102,269
2690023103,250
2690023103,269
2690023104,250
2690023104,269
2690024101,269
2690024102,7
2690024102,269
2690025101,0
2690025102,0
2690025103,70
2690025103,269
2690027101,270
2690027101,269
2690027102,56
2690027102,269
2690027102,270
2690028101,84
2690028101,269
2690029101,65
2690029101,88
2690029101,269
2690029102,65
2690029102,269
2690030101,269
2690030102,269
2690031101,74
2690031101,79
2690031101,269
2690031102,74
2690031102,94
2690031102,269
2690032101,64
2690032101,269
2690032102,5
2690032102,269
2690032103,64
2690032103,269
2690032104,269
2690033101,0
2690033102,269
2690033102,65
2690033103,318
2690033103,269
2690036101,271
2690036101,269
2690036102,0
2690036103,27
2690036103,269
2690038101,72
2690038101,269
2690038101,300
2690038102,300
2690038102,72
2690038102,269
2690038103,72
2690038103,269
2690039101,270
2690039101,269
2690039102,270
2690039102,269
2690039103,270
2690039103,269
2690040101,72
2690040101,269
2690040101,236
2690040101,270
2690040101,31
2690040102,31
2690040102,269
2690040103,269
2690040104,72
2690040104,269
2690045101,269
2690045102,269
2690046101,269
2690046101,71
2690046102,269
2690046102,71
2690053101,0
2690053102,0
2690055101,70
2690055101,269
2690055102,0
2690056101,0
2690056102,269
2690056102,71
2690056102,54
2690056103,0
2690059101,0
2690059102,73
2690059102,269
2690061101,0
2690061102,269
2690328101,268
2690328101,269
2690328102,269
2690328103,287
2690328103,269
2690330101,277
2690330101,269
2690330101,270
2690330102,268
2690330102,269
2690330102,270
2690330103,300
2690330103,91
2690330103,269
2690331101,302
2690331101,269
2690331102,270
2690331102,269
2690331102,302
2690332101,302
2690332101,269
2690332102,272
2690332102,269
2690332103,67
2690332103,269
2690353101,66
2690353101,269
2690353102,269
2690460101,300
2690460101,269
2690460102,300
2690460102,269
2690460103,0
2690464101,303
2690464102,303
2690464103,0
2690472101,81
2690472101,269
2690472102,64
2690472102,269
2690472103,268
2690472103,269
2690472104,268
2690472104,269
2690621101,72
2690621101,269
2690621101,131
2690621102,446
2690621102,269
2690621103,72
2690621103,269
2690621104,72
2690621104,269
2690639101,173
2690639102,173
2690645101,3
2690645101,269
2690645102,0
2690650101,269
2690656101,0
2690656102,243
2690656102,269
2690656103,56
2690656103,269
2690656103,272
2690662101,79
2690662101,269
2690664101,466
2690664101,269
2690664102,339
2690664102,269
2690664103,57
2690664103,269
2690664104,57
2690664104,49
2690664104,269
2690696101,2
2690696101,269
2690696102,82
2690696102,269
2690710101,296
2690710101,269
2690710101,108
2690721101,70
2690721101,66
2690721101,269
2690721102,70
2690721102,66
2690721102,269
2690724101,29
2690724101,269
2690724102,269
2690746101,53
2690746101,269
2690746102,53
2690746102,269
2690752101,73
2690752101,269
2690752101,64
2690752102,73
2690752102,269
2690752103,268
2690752103,269
2690752104,0
2690774101,0
2690816101,72
2690816101,269
2690816102,66
2690816102,269
2690816103,269
2690816104,269
2690816105,269
2690818101,68
2690818101,269
2690818102,68
2690818102,269
2690824101,269
2690824101,176
2690824102,68
2690824102,303
2690824102,269
2690824103,174
2690824103,269
2690827101,300
2690827101,269
2690827102,0
2690833101,492
2690833101,269
2690833102,492
2690833102,269
2690854101,302
2690854101,269
2690854101,72
2690854102,269
2690854103,0
2690861101,269
2690861102,0
2690898101,300
2690898101,269
2690898102,300
2690898102,269
2690925101,270
2690925101,269
2690925101,63
2690925102,276
2690925102,269
2690925103,270
2690925103,269
2690955101,445
2690955101,269
2690955102,65
2690955102,445
2690955102,269
2690955103,65
2690955103,269
2690955104,65
2690955104,269
2691000101,286
2691000101,269
2691000102,492
2691000103,0
2691139101,62
2691139101,269
2691139102,269
2691139103,269
2691196101,7
2691196101,269
2691196102,23
2691196102,269
2691196103,0
2700001101,66
2700001101,270
2700001101,289
2700001102,72
2700001102,270
2700001102,272
2700001103,0
2700001104,2
2700001104,270
2700001105,53
2700001105,270
2700001106,271
2700001106,290
2700001106,270
2700001107,49
2700001107,270
2700001108,53
2700001108,270
2700001108,133
2700002101,271
2700002101,270
2700002102,271
2700002102,270
2700002103,270
2700002104,270
2700002105,270
2700002105,59
2700003101,300
2700003101,270
2700003101,302
2700003102,300
2700003102,71
2700003102,270
2700003103,300
2700003103,270
2700003103,302
2700003104,300
2700003104,71
2700003104,270
2700003104,302
2700005101,24
2700005101,270
2700005102,64
2700005102,270
2700005103,491
2700005103,270
2700005104,71
2700005104,270
2700007101,66
2700007101,270
2700008101,2
2700008101,270
2700008102,2
2700008102,270
2700008103,83
2700008103,270
2700009101,1
2700009101,270
2700009102,1
2700009102,270
2700009103,1
2700009103,270
2700010101,4
2700010101,270
2700010102,270
2700013101,53
2700013101,270
2700015101,0
2700015102,269
2700015102,270
2700015102,71
2700015103,0
2700016101,329
2700016101,270
2700016102,0
2700016103,303
2700016103,270
2700017101,269
2700017101,270
2700023101,90
2700023101,270
2700023102,0
2700024101,269
2700024101,270
2700024102,64
2700024102,270
2700024102,327
2700024103,269
2700024103,270
2700025101,73
2700025101,270
2700026101,0
2700026102,66
2700026102,270
2700028101,282
2700028101,270
2700028102,0
2700029101,60
2700029101,270
2700030101,61
2700030101,270
2700030102,0
2700030103,27
2700030103,28
2700030103,270
2700031101,73
2700031101,270
2700031102,66
2700031102,270
2700032101,239
2700032101,270
2700032102,0
2700032103,60
2700032103,270
2700032104,268
2700032104,270
2700033101,314
2700033101,270
2700034101,0
2700034102,69
2700034102,270
2700035101,73
2700035101,270
2700035102,302
2700035102,270
2700036101,340
2700036101,270
2700036102,340
2700036102,270
2700038101,248
2700038101,270
2700038102,417
2700038102,270
2700039101,0
2700042101,79
2700042101,270
2700042102,304
2700042102,270
2700044101,16
2700044101,270
2700044102,268
2700044102,270
2700044103,66
2700044103,270
2700044103,269
2700044104,269
2700044104,270
2700044105,268
2700044105,270
2700044106,268
2700044106,270
2700044107,0
2700045101,82
2700045101,270
2700045102,0
2700045103,0
2700046101,430
2700046101,270
2700046102,28
2700046102,270
2700046103,28
2700046103,270
2700051101,268
2700051101,270
2700051102,0
2700052101,281
2700052101,270
2700052101,292
2700052102,292
2700052102,270
2700052103,64
2700052103,270
2700052103,292
2700053101,64
2700053101,270
2700053101,272
2700053102,272
2700053102,270
2700053103,300
2700053103,270
2700053103,74
2700055101,274
2700055101,270
2700055102,71
2700055102,270
2700055103,71
2700055103,270
2700057101,272
2700057101,270
2700059101,0
2700061101,71
2700061101,270
2700061102,62
2700061102,270
2700062101,68
2700062101,270
2700062102,0
2700303101,0
2700303102,0
2700310101,374
2700310101,270
2700310102,374
2700310102,270
2700672101,451
2700672101,270
2700672102,0
2700675101,63
2700675101,270
2700678101,269
2700678101,301
2700678101,270
2700678102,28
2700678102,270
2700678103,269
2700678103,270
2700678104,29
2700678104,28
2700678104,270
2700679101,81
2700679101,270
2700679102,0
2700679103,334
2700679103,270
2700681101,0
2700681102,52
2700681102,270
2700681103,280
2700681103,270
2700681104,239
2700681104,486
2700681104,270
2700684101,64
2700684101,270
2700692101,62
2700692101,270
2700697101,0
2700709101,303
2700709101,270
2700711101,318
2700711101,270
2700711102,71
2700711102,270
2700711102,318
2700711103,93
2700711103,270
2700711104,68
2700711104,270
2700711105,71
2700711105,270
2700714101,269
2700714101,270
2700714102,268
2700714102,270
2700714103,268
2700714103,270
2700714104,269
2700714104,270
2700719101,93
2700719101,270
2700719102,93
2700719102,270
2700733101,270
2700733102,269
2700733102,270
2700733103,269
2700733103,270
2700746101,501
2700746101,270
2700751101,55
2700751101,270
2700751102,269
2700751102,270
2700751103,268
2700751103,270
2700751104,72
2700751104,270
2700751105,72
2700751105,270
2700755101,69
2700755101,270
2700755102,29
2700755102,270
2700760101,0
2700760102,0
2700760103,21
2700760103,270
2700765101,0
2700769101,270
2700769102,270
2700769102,32
2700774101,305
2700774101,270
2700774101,65
2700774102,0
2700810101,31
2700810101,270
2700810102,31
2700810102,270
2700810103,31
2700810103,270
2700810104,31
2700810104,270
2701602101,269
2701602101,270
2720002101,272
2720002102,274
2720002102,272
2720002103,272
2720002104,272
2720004101,272
2720004102,59
2720004102,272
2720004103,0
2720004104,0
2720005101,0
2720005102,273
2720005102,272
2720007101,53
2720007101,272
2720007102,0
2720008101,2
2720008101,272
2720009101,0
2720009102,0
2720010101,421
2720010101,272
2720010102,0
2720010103,0
2720012101,274
2720012101,23
2720012101,405
2720012101,272
2720012102,274
2720012102,272
2720016101,0
2720016102,0
2720016103,272
2720016104,272
2720016105,272
2720017101,312
2720017101,272
2720017101,271
2720017102,271
2720017102,272
2720017103,275
2720017103,272
2720017104,0
2720017105,0
2720019101,0
2720019102,272
2720023101,273
2720023101,272
2720024101,275
2720024101,272
2720024102,0
2720024103,0
2720025101,78
2720025101,272
2720025102,0
2720027101,0
2720027102,0
2720030101,0
2720030102,0
2720030103,269
2720030103,272
2720030104,274
2720030104,272
2720030105,0
2720030106,274
2720030106,54
2720030106,272
2720036101,0
2720036102,50
2720036102,272
2720037101,304
2720037101,272
2720037102,0
2720037103,0
2720039101,303
2720039101,272
2720039101,63
2720039102,61
2720039102,272
2720040101,0
2720040102,0
2720040103,0
2720043101,329
2720043101,272
2720043102,300
2720043102,272
2720048101,43
2720048101,273
2720048101,272
2720048102,43
2720048102,272
2720050101,273
2720050101,272
2720054101,270
2720054101,272
2720054102,61
2720054102,272
2720054103,0
2720057101,272
2720059101,0
2720059102,35
2720059102,272
2720059103,1
2720059103,272
2720059104,36
2720059104,269
2720059104,272
2720059105,0
2720061101,272
2720061102,0
2720061103,272
2720061104,0
2720063101,457
2720063101,272
2720063102,277
2720063102,272
2720063103,273
2720063103,272
2720065101,270
2720065101,272
2720065102,0
2720066101,1
2720066101,272
2720066102,268
2720066102,272
2720072101,0
2720072102,338
2720072102,272
2720080101,0
2720081101,272
2720081101,278
2720082101,271
2720082101,272
2720088101,460
2720088101,272
2720091101,34
2720091101,272
2720091102,0
2720096101,273
2720096101,272
2720098101,0
2720098102,0
2720098103,271
2720098103,272
2720099101,57
2720099101,272
2720104101,167
2720104101,272
2720104102,272
2720104103,274
2720104103,272
2720105101,273
2720105101,272
2720105102,273
2720105102,272
2720109101,77
